STOP_ID,STOP_NAME,MODE,LONGITUDE,LATITUDE
27675,Stewart St/Hazel St,REGIONAL BUS,142.193246,-36.706521
27677,Wawunna Rd/Wavell St,REGIONAL BUS,142.195880,-36.702665
27690,Stawell Gift Hall of Fame/Main St,REGIONAL BUS,142.772966,-37.058211
27691,Frayne St/Barnes St,REGIONAL BUS,142.772158,-37.056579
27692,Stawell Cemetery/Barnes St,REGIONAL BUS,142.767232,-37.055628
27693,Agnes St/Mary St,REGIONAL BUS,142.768217,-37.053466
27694,Rose St/Bennett St,REGIONAL BUS,142.770795,-37.053188
27695,Franklin St/Lilian St,REGIONAL BUS,142.770821,-37.050910
27696,Gertrude St/White St,REGIONAL BUS,142.770041,-37.048351
27697,Franklin St/Ligar St,REGIONAL BUS,142.772249,-37.050277
27698,Lamont St/Ligar St,REGIONAL BUS,142.774141,-37.052641
27699,Houston St/Ligar St,REGIONAL BUS,142.775161,-37.053903
27700,Mayes St/Houston St,REGIONAL BUS,142.777324,-37.052989
27701,Newington Rd/Houston St,REGIONAL BUS,142.779056,-37.051961
27702,Walker St/Dalton St,REGIONAL BUS,142.777955,-37.049724
27703,Smale St/Walker St,REGIONAL BUS,142.779515,-37.048347
27704,Walker St/Darlington Rd,REGIONAL BUS,142.781403,-37.047324
27705,Sumner St/Woods St,REGIONAL BUS,142.781739,-37.045121
27706,Short St/Moonlight St,REGIONAL BUS,142.783575,-37.047077
27707,Byrne St/Moonlight St,REGIONAL BUS,142.786095,-37.050059
27708,Gordon St/Main St,REGIONAL BUS,142.786742,-37.051577
27709,Fisher St/Main St,REGIONAL BUS,142.784470,-37.053631
27710,Upper Clemes St/Fisher St,REGIONAL BUS,142.786352,-37.055968
27711,Stawell Health & Community Centre/Patrick St ,REGIONAL BUS,142.783819,-37.055860
27712,Sloane St/St George St,REGIONAL BUS,142.779605,-37.059078
27713,Stawell Bowling Club/Napier St,REGIONAL BUS,142.776897,-37.060684
27714,Shirreff St/Doyle St,REGIONAL BUS,142.774063,-37.061520
27715,Robinson St/Shirreff St,REGIONAL BUS,142.771718,-37.060842
27716,Stone St/Seaby St,REGIONAL BUS,142.768873,-37.059866
27717,Griffiths St/Smith St,REGIONAL BUS,142.765425,-37.060419
27718,Austin St/Darcy St,REGIONAL BUS,142.761758,-37.060278
27719,Western Hwy/Playford St,REGIONAL BUS,142.758507,-37.060522
27720,Stawell Motel/Longfield St,REGIONAL BUS,142.760655,-37.062320
27721,Stawell Historical Society Inc/Longfield St,REGIONAL BUS,142.763250,-37.063349
27722,Stawell Grampians Gate Caravan Park/Seaby St,REGIONAL BUS,142.763905,-37.066129
27723,Western Hwy/Foster St,REGIONAL BUS,142.766804,-37.065945
27724,Little Cooper Lane/Seaby St,REGIONAL BUS,142.765127,-37.063750
27725,Foster St/Cooper St,REGIONAL BUS,142.767895,-37.063903
27726,Stawell West Primary School/Cooper St,REGIONAL BUS,142.771824,-37.065403
27727,Warren St/Sloane St,REGIONAL BUS,142.774686,-37.066091
27728,Freeland Ave/Kingston Ave,REGIONAL BUS,142.777138,-37.065260
27729,Simpson St/Dawson St,REGIONAL BUS,142.777652,-37.063287
27730,Colquhoun St/Wakeham St,REGIONAL BUS,142.781098,-37.063779
27731,Colquhoun St/Napier St,REGIONAL BUS,142.783795,-37.063776
27732,The Plantation Retirement Village/Napier St,REGIONAL BUS,142.788570,-37.066054
27733,London Rd/Napier St,REGIONAL BUS,142.791571,-37.067476
27734,Eventide Homes Retirement Village/Oregan St,REGIONAL BUS,142.792758,-37.064924
27735,Eventide Homes Retirement Village/Williams St,REGIONAL BUS,142.792167,-37.063624
27736,Eventide Homes Retirement Village/Hastings St,REGIONAL BUS,142.790796,-37.063008
27737,Stawell Secondary College/Patrick St,REGIONAL BUS,142.788207,-37.061249
27738,Grant St/Patrick St,REGIONAL BUS,142.787015,-37.059630
27740,Irwin Rd/Enterprise Dr,REGIONAL BUS,146.013796,-36.542286
27741,Benalla Tourist Park/Sydney Rd,REGIONAL BUS,146.008965,-36.543517
27742,Evans St/Sydney Rd,REGIONAL BUS,146.006906,-36.544681
27743,Australian Christian College - Hume/Sydney Rd,REGIONAL BUS,145.998956,-36.547770
27751,Desailly St/Foster St,REGIONAL BUS,147.064667,-38.111444
27752,Desailly St/Foster St,REGIONAL BUS,147.062991,-38.111706
27753,Punt Lane/McMillan St,REGIONAL BUS,147.066745,-38.113578
27754,Punt Lane/McMillan St,REGIONAL BUS,147.067030,-38.113677
27755,Marley St/Foster St,REGIONAL BUS,147.070154,-38.111242
27757,Millicent Ct/Cobains Rd,REGIONAL BUS,147.082687,-38.087855
27758,Cobains Rd/Evelyn Dr,REGIONAL BUS,147.076563,-38.087769
27759,Dawson St/Dryden Pl,REGIONAL BUS,147.078609,-38.092752
27760,Macalister St/York St,REGIONAL BUS,147.068476,-38.109774
27761,Macalister St/York St,REGIONAL BUS,147.068191,-38.109945
27762,MacArthur St/York St,REGIONAL BUS,147.068278,-38.106052
27763,Fitzroy St/York St,REGIONAL BUS,147.067772,-38.101402
27764,Fitzroy St/York St,REGIONAL BUS,147.068057,-38.101302
27765,Maffra-Sale Rd/York St,REGIONAL BUS,147.068360,-38.095543
27766,Maffra-Sale Rd/York St,REGIONAL BUS,147.068554,-38.095606
27767,York St/Maffra-Sale Rd,REGIONAL BUS,147.066726,-38.092101
27768,Rhodes Dr/Maffra-Sale Rd,REGIONAL BUS,147.066862,-38.091921
27769,Maffra-Sale Rd/Glebe Dr,REGIONAL BUS,147.059594,-38.087463
27770,Gooch Ct/Glebe Dr,REGIONAL BUS,147.056916,-38.088844
27771,Authors Way/Woondella Bvd,REGIONAL BUS,147.056047,-38.086753
27772,Maffra-Sale Rd/Woondella Bvd,REGIONAL BUS,147.055613,-38.084879
27773,Cantwell Dr/Princes Hwy,REGIONAL BUS,147.071197,-38.081031
27774,Ashton St/Cantwell Dr,REGIONAL BUS,147.069063,-38.079716
27775,Surkitt Bvd/Morgan St,REGIONAL BUS,147.067284,-38.078744
27776,Ashton St/Cantwell Dr,REGIONAL BUS,147.070568,-38.079652
27970,Longford Kindergarten/Longford-Loch Sport Rd,REGIONAL BUS,147.087348,-38.162540
27971,Longford Kindergarten/Longford-Loch Sport Rd,REGIONAL BUS,147.087520,-38.162729
27972,Charvel Rd/Longford-Loch Sport Rd ,REGIONAL BUS,147.100069,-38.165396
27973,Charlies St/Government Rd,REGIONAL BUS,147.568704,-38.057352
27974,Charlies St/Government Rd,REGIONAL BUS,147.568739,-38.057478
27975,First St/Lake St,REGIONAL BUS,147.576608,-38.050671
27976,First St/Lake St,REGIONAL BUS,147.577028,-38.050507
27977,Cliff St/Lake St,REGIONAL BUS,147.580931,-38.046810
27978,Cliff St/Lake St,REGIONAL BUS,147.580831,-38.047072
27979,Simon Ct/National Park Rd,REGIONAL BUS,147.587040,-38.045410
27980,Simon Ct/National Park Rd,REGIONAL BUS,147.587109,-38.045491
27981,Bream Rd/National Park Rd,REGIONAL BUS,147.591600,-38.041286
27982,Geofrey Ave/Horder St ,REGIONAL BUS,147.612264,-38.027977
27983,Goodlett Ave/National Park Rd,REGIONAL BUS,147.603104,-38.033594
28164,Southeast Bvd/Healesville-Koo Wee Rup Rd ,REGIONAL BUS,145.488826,-38.097453
28351,Skyline Rd/Twenty First St,REGIONAL BUS,145.897095,-37.234937
28352,Darlingford Nursing Home/High St,REGIONAL BUS,145.913391,-37.229788
28730,Dumbarton Way/Mulgutherie Way,REGIONAL BUS,144.578233,-37.490497
28731,Argyle St/Station Rd ,REGIONAL BUS,144.597139,-37.462001
28732,Argyle St/Station Rd ,REGIONAL BUS,144.597187,-37.462282
28734,Cherry Lane/Swinburne Ave,REGIONAL BUS,144.586199,-37.476296
28736,Station Rd/Cherry Lane ,REGIONAL BUS,144.591505,-37.477279
28738,Hamilton St/Goode St,REGIONAL BUS,144.586499,-37.487702
28739,Howey St/Penny Green Dr,REGIONAL BUS,144.584832,-37.492074
28741,Dalton St/Melton Rd ,REGIONAL BUS,144.585450,-37.495701
28744,Fowler Ct/Willowbank Rd,REGIONAL BUS,144.587855,-37.499697
28746,Glenton Ct/Mt Gisborne Rd ,REGIONAL BUS,144.588566,-37.502902
28747,Belcher Way/Willowbank Rd ,REGIONAL BUS,144.590345,-37.499982
28748,Belcher Way/Willowbank Rd ,REGIONAL BUS,144.591025,-37.499960
28750,Willowbank Rd/Brady Rd ,REGIONAL BUS,144.597100,-37.500967
28751,Parkview St/Brady Rd ,REGIONAL BUS,144.596364,-37.504890
28752,Cherry Ballart Rd/Brady Rd ,REGIONAL BUS,144.596486,-37.504956
28753,Gordon Bvd/Brooking Rd ,REGIONAL BUS,144.602178,-37.510532
28754,Gordon Bvd/Brooking Rd ,REGIONAL BUS,144.601967,-37.510411
28755,Brooking Rd/McGeorge Rd ,REGIONAL BUS,144.609313,-37.510659
28756,Brooking Rd/McGeorge Rd ,REGIONAL BUS,144.609451,-37.510914
28757,Rothschild Rd/McGeorge Rd ,REGIONAL BUS,144.608841,-37.505945
28758,Rothschild Rd/McGeorge Rd ,REGIONAL BUS,144.609034,-37.505931
28759,Tasman Rd/Rothschild Rd ,REGIONAL BUS,144.604814,-37.504882
28760,Town Pl/Rothschild Rd ,REGIONAL BUS,144.604953,-37.504785
28761,Willowbank Rd/Childe Harold Rd ,REGIONAL BUS,144.604596,-37.502138
28762,Willowbank Rd/Childe Harold Rd ,REGIONAL BUS,144.604731,-37.502176
28763,Thompson Cl/Fersfield Rd ,REGIONAL BUS,144.605023,-37.497983
28764,Carnegie Ct/Fersfield Rd ,REGIONAL BUS,144.601226,-37.497536
28765,Keily Rd/Fersfield Rd,REGIONAL BUS,144.597585,-37.497129
28766,Howey St/Keily Rd,REGIONAL BUS,144.598317,-37.493368
28767,Worcester Rd/Howey St ,REGIONAL BUS,144.594643,-37.492608
28768,Worcester Rd/Howey St ,REGIONAL BUS,144.594906,-37.492505
28769,Howey St/Aitken St ,REGIONAL BUS,144.590652,-37.491157
28770,Fisher St/Aitken St ,REGIONAL BUS,144.590507,-37.491100
28771,Aitken St/Hamilton St,REGIONAL BUS,144.593226,-37.488137
28772,Jacksons Creek Way/Kilmore Rd ,REGIONAL BUS,144.600545,-37.484185
28773,Kumbari Ct/Peavey Rd,REGIONAL BUS,144.607884,-37.479216
28774,Saunders Rd/Monaghan Rd,REGIONAL BUS,144.605456,-37.473092
28775,Farrell St/Saunders Rd ,REGIONAL BUS,144.595804,-37.469436
28776,Farrell St/Saunders Rd ,REGIONAL BUS,144.595979,-37.469277
28777,Station Rd/Chessy Park Dr ,REGIONAL BUS,144.596930,-37.464286
28778,Lim Ct/Chessy Park Dr ,REGIONAL BUS,144.597136,-37.464227
28779,Gisborne Station/Early St,REGIONAL BUS,144.598487,-37.459443
28800,Pakenham Station/Railway Ave ,REGIONAL BUS,145.485627,-38.080055
296,Bells Rd/Glenelg Hwy,REGIONAL BUS,143.768909,-37.596358
32001,Mid Valley Shopping Centre/Mid Valley Dr,REGIONAL BUS,146.431304,-38.237153
32026,Morwell Bus Interchange/Commercial Rd,REGIONAL BUS,146.399020,-38.237542
32247,Brennan St/Ridgway St,REGIONAL BUS,146.157001,-38.400804
32297,Traralgon Plaza SC/Franklin St,REGIONAL BUS,146.538365,-38.194741
32402,Traralgon Station/Princes St ,REGIONAL BUS,146.537380,-38.198901
32423,Driffield Rd/Commercial Rd,REGIONAL BUS,146.384392,-38.233699
32424,Driffield Rd/Commercial Rd,REGIONAL BUS,146.383787,-38.233650
3429,Cameron Way/Racecourse Rd,REGIONAL BUS,145.493424,-38.076775
3430,Simon Dr/Racecourse Rd,REGIONAL BUS,145.494091,-38.073702
3431,Princes Hwy/Racecourse Rd,REGIONAL BUS,145.493623,-38.071506
3433,James St/Princes Hwy,REGIONAL BUS,145.480704,-38.071682
3434,McGregor Rd/Princes Hwy,REGIONAL BUS,145.477380,-38.071432
3448,Rundell Way/Princes Hwy,REGIONAL BUS,145.464771,-38.064941
3449,Warwick Bayley Oval/Princes Hwy,REGIONAL BUS,145.461743,-38.063631
3451,Cardinia Rd/Princes Hwy,REGIONAL BUS,145.436378,-38.063242
3452,McMullen Rd/Princes Hwy,REGIONAL BUS,145.418905,-38.062639
3453,Officer Recreation Reserve/Princes Hwy,REGIONAL BUS,145.414343,-38.061180
3454,Station St/Princes Hwy,REGIONAL BUS,145.408191,-38.059989
3455,Bayview Rd/Princes Hwy,REGIONAL BUS,145.405670,-38.059540
3456,Brunt Rd/Princes Hwy,REGIONAL BUS,145.390470,-38.056755
35007,Stockland SC/Gillies St N,REGIONAL BUS,143.823227,-37.534593
35015,Ballarat Grammar/Howitt St,REGIONAL BUS,143.830195,-37.539980
35016,Symons St/Howitt St,REGIONAL BUS,143.834517,-37.540501
35029,Ballarat Base Hospital/Sturt St,REGIONAL BUS,143.848243,-37.560628
35033,Doveton St/Sturt St,REGIONAL BUS,143.854471,-37.561371
35072,Bakery Hill Interchange/Curtis St,REGIONAL BUS,143.865102,-37.562095
35076,Little Bridge St Interchange/Little Bridge St,REGIONAL BUS,143.862046,-37.563176
35125,Ballarat Clarendon College/Sturt St,REGIONAL BUS,143.833757,-37.559267
35139,Stockland SC/Gillies St N,REGIONAL BUS,143.823066,-37.534121
35257,Raglan St/Albert St,REGIONAL BUS,143.894328,-37.424552
35264,Williams St/Clunes-Creswick Rd,REGIONAL BUS,143.889133,-37.410053
35266,Alfred St/Clunes-Creswick Rd,REGIONAL BUS,143.889380,-37.410078
35272,Raglan St/Albert St,REGIONAL BUS,143.894429,-37.424573
35279,Ballarat Station/Lydiard St N,REGIONAL BUS,143.858490,-37.558658
35280,Ballarat Base Hospital/Drummond St N,REGIONAL BUS,143.847677,-37.559018
35582,Rowes Rd/Castlemaine-Maldon Rd,REGIONAL BUS,144.074718,-37.009835
35585,Ray St/Maldon Rd,REGIONAL BUS,144.200461,-37.069913
35586,Elizabeth St/Johnstone St,REGIONAL BUS,144.207935,-37.072188
35587,Castlemaine RSL/Mostyn St,REGIONAL BUS,144.217222,-37.065792
35588,Castlemaine Railway Station/Kennedy St,REGIONAL BUS,144.214088,-37.062943
35881,Strath Village SC/Edwards Rd,REGIONAL BUS,144.304372,-36.774555
35882,La Trobe University Bendigo/Ellis St,REGIONAL BUS,144.300846,-36.777017
35887,Strath Village SC/Edwards Rd,REGIONAL BUS,144.304268,-36.774318
36184,Victoria Pl/Main St,REGIONAL BUS,142.782218,-37.055136
36185,Stawell Town Hall/Main St,REGIONAL BUS,142.779724,-37.056732
36191,Ward St/Roberts Ave,REGIONAL BUS,142.198505,-36.714191
36192,24 Roberts Ave,REGIONAL BUS,142.200498,-36.714172
36194,Appleton Ct/Smith St,REGIONAL BUS,142.206274,-36.713379
36196,Horsham Hospital/Baillie St,REGIONAL BUS,142.208892,-36.711756
36197,Harriet St/Urquhart St,REGIONAL BUS,142.202131,-36.708970
36199,Lynott St/Alexander Ave,REGIONAL BUS,142.198868,-36.704614
36201,Motavu Dr/Kalkee Rd,REGIONAL BUS,142.201595,-36.699069
36202,Knight Pl/Albert St,REGIONAL BUS,142.205298,-36.699588
36203,Hennessy St/Albert St,REGIONAL BUS,142.205059,-36.701100
36207,Langlands St/Albert St,REGIONAL BUS,142.205099,-36.703155
36209,Winifred St/Edith St,REGIONAL BUS,142.207441,-36.704339
36210,Forsyth Ave/Shirley St,REGIONAL BUS,142.210869,-36.702622
36211,Creek Cres/Forsyth Ave,REGIONAL BUS,142.210178,-36.701694
36212,Winifred St/Bowler St,REGIONAL BUS,142.208185,-36.702082
36214,Edith St/Shirley St,REGIONAL BUS,142.210206,-36.703937
36217,Baillie St/Urquhart St,REGIONAL BUS,142.202413,-36.712151
36218,Masonic Temple/Urquhart St,REGIONAL BUS,142.202430,-36.714755
36221,Horsham Plaza/Darlot St,REGIONAL BUS,142.197017,-36.715103
36226,Olga Ave/Cathcart St,REGIONAL BUS,142.212068,-36.709965
36227,Johnson St/Culliver Pl,REGIONAL BUS,142.214078,-36.708587
36230,Culliver St/Lawrence St,REGIONAL BUS,142.215320,-36.707503
36231,Royal Ct/Knowles St,REGIONAL BUS,142.217481,-36.705834
36249,De Castella Dr/Wavell St,REGIONAL BUS,142.188776,-36.702702
36250,Edward St/Florence St,REGIONAL BUS,142.187152,-36.704518
36251,Vermont St/Arnold St,REGIONAL BUS,142.188046,-36.706140
36252,Houston St/Arnold St,REGIONAL BUS,142.189190,-36.706636
36255,Lake Burrumbeet Caravan Park/Remembrance Dr,REGIONAL BUS,143.672345,-37.490034
36259,Wilson St/Gardenia St,REGIONAL BUS,142.192957,-36.717596
36260,Laurel St/Gardenia St,REGIONAL BUS,142.192974,-36.721622
36261,Iris St/Laurel St,REGIONAL BUS,142.190801,-36.722029
36263,Valentine Ave/Wilmoth Ave,REGIONAL BUS,142.186400,-36.720482
36264,Valentine Ave/Tena Ave,REGIONAL BUS,142.185182,-36.722072
36265,Kalimna Ave/Tena Ave,REGIONAL BUS,142.183316,-36.722753
36266,Farrar Ave/Dollar Ave,REGIONAL BUS,142.180727,-36.723719
36267,Federation Ave/Drummond St,REGIONAL BUS,142.178004,-36.723978
36268,Federation Ave/Windsor Cres,REGIONAL BUS,142.177097,-36.724518
36269,Elwin Ct/Windsor Cres,REGIONAL BUS,142.175962,-36.726381
36270,Fulton Ave/Hayes Dr,REGIONAL BUS,142.174477,-36.727950
36271,Dixon Ct/Barnes Bvd,REGIONAL BUS,142.171389,-36.729734
36272,Barnes Bvd/Lawson Cl,REGIONAL BUS,142.170082,-36.728447
36273,Hartigan Ct/Mintern Cres,REGIONAL BUS,142.173262,-36.727343
36274,Windsor Cres/Mintern Cres,REGIONAL BUS,142.174349,-36.726243
36276,Banool St/Natimuk Service Rd,REGIONAL BUS,142.177960,-36.721815
36277,Kooyong St/Natimuk Service Rd,REGIONAL BUS,142.180320,-36.720929
36288,Burgess St/Oconnor St,REGIONAL BUS,142.187459,-36.709637
36289,James St/Oconnor St,REGIONAL BUS,142.189282,-36.709090
36291,Park Dr/Baillie St,REGIONAL BUS,142.194690,-36.711695
36293,Trento Ave/Stawell Rd,REGIONAL BUS,142.205514,-36.727551
36294,Henty Hwy/Old Hamilton Rd,REGIONAL BUS,142.205696,-36.739184
36308,Harders St/74 Stawell Rd,REGIONAL BUS,142.205063,-36.731207
36309,Harders St/56 Stawell Rd,REGIONAL BUS,142.204993,-36.729808
36310,Trento Ave/Stawell Rd,REGIONAL BUS,142.204874,-36.727408
36311,Bolton St/Ocallaghans Pde,REGIONAL BUS,142.202789,-36.721371
36312,Sanderson St/Williams Rd,REGIONAL BUS,142.207689,-36.726044
36313,Raggatt St/Williams Rd,REGIONAL BUS,142.213481,-36.726098
36314,Deakin Ct/Mardon Dr,REGIONAL BUS,142.212735,-36.722979
36315,Hughes St/Barton Dr,REGIONAL BUS,142.210662,-36.723940
36317,Young St/Vine Ave,REGIONAL BUS,142.210290,-36.726852
36318,Tuson Ct/Young St,REGIONAL BUS,142.208633,-36.727244
36319,Vella St/Citrus Ave,REGIONAL BUS,142.206924,-36.728094
36320,Burnlea Dr/Shiralee Cres,REGIONAL BUS,142.208034,-36.730750
36321,Stawell Rd/Derry Pde,REGIONAL BUS,142.205967,-36.733035
36323,Agnew Ct/Major Mitchell Dr,REGIONAL BUS,142.199191,-36.724891
36324,River Rd/McTavish Bvd,REGIONAL BUS,142.202103,-36.726098
36328,Hamilton Town Centre/Brown St ,REGIONAL BUS,142.025131,-37.742514
36335,Burke St/Tuaggra St,REGIONAL BUS,143.741987,-37.047996
36341,Henty Street Bus Interchange/Henty St,REGIONAL BUS,141.602901,-38.346225
36342,All Saints Catholic Church/Henty St,REGIONAL BUS,141.605743,-38.346293
36343,Portland Hospital/Bentinck St,REGIONAL BUS,141.606604,-38.339328
36344,Hanlon Pde/Dutton St,REGIONAL BUS,141.605892,-38.331075
36346,Flinders St/Dutton St,REGIONAL BUS,141.603754,-38.331076
36347,Learmonth St/Hurd St,REGIONAL BUS,141.602224,-38.327674
36348,New St/Learmonth St,REGIONAL BUS,141.600457,-38.327313
36349,Moodie St/Richardson St,REGIONAL BUS,141.597471,-38.328571
36350,Athalie St/Richardson St,REGIONAL BUS,141.597482,-38.330273
36351,Osbourne St/Garden St,REGIONAL BUS,141.596767,-38.332041
36352,Stewart St/Garden St,REGIONAL BUS,141.593603,-38.332020
36353,Marriott Ct/Browning St,REGIONAL BUS,141.592540,-38.332637
36354,Kennedy St/Browning St,REGIONAL BUS,141.592386,-38.335772
36356,Mitchell Cres/Otway St,REGIONAL BUS,141.596153,-38.341826
36357,Community Health Centre/Otway St,REGIONAL BUS,141.600579,-38.341949
36358,Julia St/Bentinck St,REGIONAL BUS,141.606458,-38.348207
36359,Portland Library/Bentinck St,REGIONAL BUS,141.606024,-38.351276
36360,Cable Tram Depot/Bentinck St,REGIONAL BUS,141.606058,-38.354806
36361,Poland St/Must St,REGIONAL BUS,141.604383,-38.359798
36362,Adamson Ct/Must St,REGIONAL BUS,141.600671,-38.359437
36363,Portland Secondary College/Must St,REGIONAL BUS,141.596832,-38.359251
36364,Bundarra Primary School/Fawthrop St,REGIONAL BUS,141.593476,-38.360860
36365,Fawthrop St/Warratah Cres,REGIONAL BUS,141.593462,-38.364578
36366,Kauri Cres/Acacia St,REGIONAL BUS,141.595292,-38.365185
36367,Banyan Cres/Kauri Cres,REGIONAL BUS,141.596628,-38.366741
36368,Edgar St/Cape Nelson Rd,REGIONAL BUS,141.600970,-38.364178
36369,Cape Nelson Rd/Edgar St,REGIONAL BUS,141.604307,-38.363900
36370,Karinya Cres/Edgar St,REGIONAL BUS,141.607201,-38.364195
36371,Portland South Primary School/Edgar St,REGIONAL BUS,141.611569,-38.364649
36372,Wellington Rd/Edgar St,REGIONAL BUS,141.613455,-38.364826
36375,Peter St/Barkly St,REGIONAL BUS,141.617362,-38.361485
36376,Barkly St/Findlay St,REGIONAL BUS,141.617398,-38.360074
36377,Findlay St/Silvester St,REGIONAL BUS,141.618120,-38.359288
36378,Barkly St/Bancroft St,REGIONAL BUS,141.615153,-38.357206
36380,Julia St/Hurd St,REGIONAL BUS,141.600900,-38.347465
36381,Lava Street Interchange/Lava St,REGIONAL BUS,142.485904,-38.382379
36382,Warrnambool Base Hospital/Koroit St ,REGIONAL BUS,142.474241,-38.379515
36383,Koroit St/Murray St,REGIONAL BUS,142.472457,-38.378032
36384,Panorama Ave/Kerr St,REGIONAL BUS,142.473958,-38.374704
36388,Aitkins Place Village/Aitkins Rd,REGIONAL BUS,142.471383,-38.373434
36389,Panorama Ave/Kerr St,REGIONAL BUS,142.473954,-38.374398
36390,Warrnambool Base Hospital/Koroit St ,REGIONAL BUS,142.473528,-38.379019
36392,Lava Street Interchange/Lava St,REGIONAL BUS,142.486025,-38.382276
36393,Lava St/Kepler St,REGIONAL BUS,142.482408,-38.381010
36394,VicRoads/Jamieson St,REGIONAL BUS,142.485157,-38.376361
36395,Botanic Gardens/Jamieson St,REGIONAL BUS,142.487011,-38.375073
36397,Queens Rd/Allan St,REGIONAL BUS,142.489000,-38.369395
36403,Sundale Rd/Mortlake Rd,REGIONAL BUS,142.495693,-38.364033
36412,Sanwill Ave/Garden St,REGIONAL BUS,142.502953,-38.373868
36422,Karana Dr/Hopetoun Rd,REGIONAL BUS,142.474140,-38.364633
36426,Bromfield St/Donovans Rd ,REGIONAL BUS,142.484711,-38.366078
36429,Balmoral Rd/Mortlake Rd,REGIONAL BUS,142.497070,-38.362303
36430,Jason St/Balmoral Rd,REGIONAL BUS,142.500289,-38.361679
36431,Loyola Ave/Balmoral Rd,REGIONAL BUS,142.503221,-38.361981
36432,Kings College/Balmoral Rd,REGIONAL BUS,142.504796,-38.363708
36433,Sharpe Ave/Whites Rd ,REGIONAL BUS,142.511757,-38.368028
36437,Raglan Pde/Glenrowe Ave,REGIONAL BUS,142.512074,-38.383989
36438,Fleetwood Ct/Wanstead St,REGIONAL BUS,142.515191,-38.382236
36443,Princess St/Cramer St,REGIONAL BUS,142.490590,-38.379885
36451,Warrnambool College/Cramer St,REGIONAL BUS,142.496663,-38.376598
36452,City Bowls/Cramer St,REGIONAL BUS,142.494055,-38.377875
36453,Gateway Church Of Christ/Raglan Pde,REGIONAL BUS,142.514635,-38.383646
36455,Glynbeudy St/Raglan Pde,REGIONAL BUS,142.524889,-38.383796
36457,Homemaker Centre/Raglan Pde,REGIONAL BUS,142.531876,-38.384792
36458,Gateway Plaza,REGIONAL BUS,142.522114,-38.383897
36463,Henna St/Raglan Pde ,REGIONAL BUS,142.480212,-38.376783
36464,Morris Rd/Raglan Pde,REGIONAL BUS,142.464666,-38.367058
36465,Laverock Rd/Raglan Pde,REGIONAL BUS,142.468174,-38.369131
36466,Botanic Rd/Raglan Pde,REGIONAL BUS,142.474706,-38.372067
36471,Jamieson St/Canterbury Rd,REGIONAL BUS,142.483782,-38.376407
36475,Crawley St Reserve/Crawley St ,REGIONAL BUS,142.476654,-38.368153
36476,Price Pl/Crawley St,REGIONAL BUS,142.474850,-38.367552
